"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",45.9166666666667,-18.75,22.8181037902832,13.1907920837402,66.1449584960938,196.186828613281,31.6674995422363,11.7252502441406,19.9422492980957,24.3351249694824,19.9057502746582,24.4514999389648,19.9057502746582,1629,378,6,106.223747253418,1011,19,827,19
"background",47.75,-22.25,23.2672386169434,8.49568748474121,57.7221336364746,234.173919677734,29.8659992218018,15.1477499008179,14.7182493209839,25.9435005187988,21.501708984375,25.9435005187988,20.2947082519531,2429,379,81,54.3875122070312,1100,274,1100,379
"background",43.4166666666667,-11.4166666666667,24.003589630127,8.27615547180176,71.0911865234375,123.83438873291,29.0912399291992,17.449634552002,11.6416053771973,25.1947689056396,22.6990261077881,25.1947689056396,22.2956199645996,2283,353,49,48.6400375366211,888,243,888,310
"background",45.0833333333333,-15.9166666666667,26.6395835876465,10.6958332061768,70.1366119384766,144.452133178711,33.2000007629395,17.9500007629395,15.25,27.625,24.5666675567627,27.841667175293,24.5666675567627,1254,406,2,134.314376831055,948,9,586,9
"background",46.4166666666667,-24.25,23.4557075500488,14.5452089309692,64.3507919311523,306.526672363281,33.7002487182617,11.0972499847412,22.6029987335205,26.7619171142578,20.3545837402344,26.7619171142578,19.2884998321533,937,217,13,97.1533584594727,565,43,565,49
"background",50.4166666666667,-15.75,24.4321842193604,7.18275833129883,58.8750762939453,196.117233276367,30.8034477233887,18.6034488677979,12.1999988555908,26.3471260070801,23.5040225982666,26.7706890106201,21.9988498687744,2960,402,90,41.3901977539062,1105,315,1070,580
"background",45.75,-19.75,24.6758232116699,13.7668962478638,66.1695022583008,201.837219238281,33.9145011901855,13.1090002059937,20.8055000305176,26.2412490844727,21.746166229248,26.4295425415039,21.746166229248,1393,371,4,112.310852050781,903,15,757,15
"background",55.5833333333333,-21.0833333333333,16.97825050354,5.98733329772949,48.7240524291992,243.419372558594,23.3292503356934,11.0410003662109,12.2882499694824,19.9618339538574,14.6679162979126,19.9618339538574,14.0482912063599,1722,242,63,48.005485534668,719,226,719,250
"background",48.75,-16.0833333333333,22.5211982727051,11.6021871566772,67.8649291992188,216.994934082031,30.8894996643066,13.7934999465942,17.0960006713867,24.6334571838379,20.494499206543,24.6334571838379,19.6836242675781,1268,345,5,120.704605102539,871,20,871,26
"background",47.25,-20.4166666666667,17.105447769165,11.3175210952759,63.461254119873,270.013793945312,25.3762493133545,7.54250001907349,17.8337497711182,19.8642921447754,13.4240837097168,19.8642921447754,13.4240837097168,1468,291,22,86.9850463867188,803,70,803,70
"background",48.9166666666667,-18.25,20.7203235626221,9.8806037902832,63.2520561218262,249.088180541992,28.1944999694824,12.5734996795654,15.621000289917,23.4294586181641,18.4320831298828,23.4294586181641,17.4345417022705,1984,319,62,61.2059020996094,946,217,946,255
"background",48.4166666666667,-19.25,20.5359783172607,10.3685417175293,64.0072937011719,257.665924072266,28.3910007476807,12.1920003890991,16.1990013122559,23.3640003204346,18.2940826416016,23.3640003204346,17.3401660919189,2329,385,58,62.9536590576172,1109,242,1109,352
"background",43.5833333333333,-12.25,24.6857299804688,7.83187532424927,68.6554870605469,132.628829956055,29.7175006866455,18.3099994659424,11.4075012207031,25.9333343505859,23.3824996948242,25.937915802002,22.8645839691162,2075,357,50,54.1091537475586,892,225,775,249
"background",47.4166666666667,-20.0833333333333,15.5065307617188,11.5367708206177,63.4376487731934,274.390411376953,23.9785003662109,5.79250001907349,18.1860008239746,18.2929172515869,11.7552499771118,18.2929172515869,11.7552499771118,1443,286,22,86.124382019043,796,72,796,72
"background",45.0833333333333,-25.5833333333333,23.5367527008057,11.0185899734497,60.7599830627441,281.591247558594,31.8346157073975,13.6999998092651,18.1346168518066,26.6621799468994,20.390811920166,26.6621799468994,19.8799152374268,437,87,12,72.9386672973633,232,39,232,57
"background",49.25,-15.4166666666667,19.8860740661621,10.2877712249756,65.4240646362305,236.080474853516,27.5227508544922,11.7980003356934,15.7247505187988,22.2895412445068,17.6967506408691,22.2895412445068,16.6516666412354,1803,338,36,77.9946899414062,954,139,954,149
"background",46.5833333333333,-20.5833333333333,17.2508335113525,12.0415830612183,64.5384521484375,252.666213989258,25.7862491607666,7.12825012207031,18.6579990386963,19.738374710083,13.7080421447754,19.738374710083,13.7080421447754,1331,301,8,103.090667724609,820,27,820,27
"background",51.0833333333333,-10.0833333333333,26.2999992370605,5.61666679382324,66.8650817871094,112.935997009277,30.5,22.1000003814697,8.39999961853027,27.3666667938232,25.1499996185303,27.4333324432373,24.8166675567627,1100,206,35,63.1126556396484,526,122,505,141
"background",46.75,-22.9166666666667,21.0969371795654,11.6241254806519,61.9796295166016,276.169128417969,29.6790008544922,10.9242496490479,18.7547512054443,23.912166595459,18.0788326263428,23.912166595459,17.3312911987305,1230,261,21,89.2381134033203,700,75,700,86
"background",46.0833333333333,-21.0833333333333,22.0393333435059,12.8328332901001,63.8028831481934,254.259414672852,31.2784996032715,11.1652498245239,20.1132507324219,24.4033756256104,18.4391250610352,24.4449996948242,18.4391250610352,1164,313,5,116.122108459473,795,18,677,18
"background",47.9166666666667,-20.75,21.3791980743408,9.53131198883057,61.2985534667969,249.20588684082,28.6247501373291,13.0757503509521,15.548999786377,24.0086669921875,19.5020408630371,24.0790843963623,18.1319999694824,2368,401,65,64.1089401245117,1130,239,1054,327
"background",45.75,-22.5833333333333,21.0497398376465,13.2256870269775,62.2839622497559,278.64697265625,30.9802494049072,9.74575042724609,21.2344989776611,23.623291015625,17.1306667327881,23.751916885376,17.1306667327881,816,206,2,109.381240844727,543,10,476,10
"background",45.0833333333333,-16.4166666666667,26.6257610321045,12.1204376220703,70.1881332397461,146.721694946289,34.0532493591309,16.7847499847412,17.2684993743896,27.4834594726562,24.4744567871094,27.902250289917,24.4744567871094,1289,396,1,129.55029296875,944,7,653,7
"background",40.5833333333333,-14.0833333333333,25.0346221923828,10.8281764984131,73.20068359375,156.218139648438,31.6109428405762,16.8184909820557,14.7924518585205,26.5034580230713,23.1803779602051,26.6218872070312,22.933521270752,767,190,3,114.493553161621,520,13,493,23
"background",43.4166666666667,-23.0833333333333,25.1805553436279,13.2722225189209,65.1663970947266,289.864837646484,33.7666664123535,13.3999996185303,20.3666667938232,28.2111110687256,22.0722217559814,28.2111110687256,21.2611103057861,549,136,3,112.535346984863,377,12,377,13
"background",49.5833333333333,-13.25,24.1311569213867,9.23327159881592,71.9662475585938,150.883880615234,30.0642509460449,17.2342491149902,12.8300018310547,25.5651245117188,22.1188335418701,25.5788326263428,22.1188335418701,1490,285,32,79.7952423095703,798,118,759,118
"background",46.5833333333333,-16.9166666666667,27.312593460083,13.0233116149902,70.6761245727539,139.988433837891,35.9707489013672,17.5440006256104,18.4267482757568,27.7920417785645,25.2969169616699,28.8717918395996,25.2969169616699,1513,407,1,123.756294250488,1056,5,384,5
"background",44.9166666666667,-17.25,24.5575199127197,12.4021663665771,68.9775619506836,160.153182983398,32.3675003051758,14.3874998092651,17.9799995422363,25.6019172668457,22.199333190918,25.9034156799316,22.199333190918,1442,380,2,112.091842651367,931,13,396,13
"background",46.25,-19.9166666666667,21.5218849182129,13.2328128814697,67.1035079956055,210.314193725586,30.19700050354,10.4770002365112,19.7200012207031,23.4488754272461,18.5454998016357,23.4520416259766,18.5454998016357,1461,349,6,106.150505065918,910,20,780,20
"background",45.75,-22.75,21.4507598876953,13.5206871032715,62.8730278015137,279.66015625,31.4232501983643,9.91849994659424,21.5047492980957,24.0425834655762,17.5317916870117,24.1572914123535,17.5317916870117,806,203,3,108.062225341797,531,12,468,12
"background",45.0833333333333,-23.5833333333333,24.4303951263428,15.6412086486816,67.9609298706055,277.221618652344,34.7177505493164,11.7027502059937,23.0149993896484,27.0359592437744,21.183874130249,27.0372505187988,20.5290832519531,723,173,5,102.610946655273,456,22,400,25
"background",48.0833333333333,-18.9166666666667,19.7395935058594,11.5021877288818,65.2800750732422,267.842010498047,28.0855007171631,10.4657497406006,17.6197509765625,22.5055828094482,17.6011238098145,22.5055828094482,16.2030410766602,1542,309,34,85.4596710205078,867,112,867,129
"background",48.5833333333333,-15.75,24.2576560974121,11.4229373931885,68.4848937988281,205.614303588867,32.2762489318848,15.5967502593994,16.6794986724854,26.1445827484131,22.2651252746582,26.1802082061768,21.4904594421387,1369,385,3,125.669425964355,963,11,959,11
"background",48.0833333333333,-16.0833333333333,23.11496925354,12.6634788513184,69.3765716552734,193.277557373047,31.7569999694824,13.5037498474121,18.2532501220703,24.7749156951904,21.1246662139893,24.8570003509521,20.4368743896484,1322,392,0,130.074645996094,952,0,719,1
"background",49.0833333333333,-16.4166666666667,20.8674278259277,10.2513122558594,64.5294723510742,241.571426391602,28.5594997406006,12.6732501983643,15.8862495422363,23.4832077026367,18.7439994812012,23.4832077026367,17.7778339385986,1627,332,36,81.5157165527344,890,136,890,151
"background",44.75,-23.75,24.2646980285645,15.7007293701172,67.1775207519531,300.572631835938,34.6712493896484,11.2992496490479,23.3719997406006,27.1522922515869,20.9659996032715,27.1522922515869,20.0774574279785,677,169,5,105.218421936035,439,20,439,23
"background",44.75,-17.5833333333333,24.9325523376465,11.7478952407837,68.7483825683594,161.422729492188,32.2690010070801,15.1807498931885,17.0882511138916,26.0992088317871,22.8724575042725,26.2649173736572,22.5590000152588,1456,384,2,113.491226196289,947,12,755,12
"background",44.5833333333333,-25.25,24.1779022216797,13.1066665649414,62.8063201904297,311.037475585938,33.8570976257324,12.9887094497681,20.8683891296387,27.6137104034424,20.8186569213867,27.6205921173096,20.1347312927246,434,85,9,80.6345520019531,244,33,215,45
"background",43.9166666666667,-24.9166666666667,24.8861103057861,14.3000001907349,64.4144134521484,318.722869873047,35.2000007629395,13,22.2000007629395,28.3722229003906,21.5444450378418,28.3722229003906,20.7444438934326,587,119,12,80.7389144897461,333,44,333,54
"background",46.25,-15.75,26.50514793396,11.1609344482422,72.3568878173828,130.612518310547,33.0471343994141,17.62229347229,15.424840927124,27.4112529754639,25.8215503692627,27.5905513763428,24.6091289520264,1636,411,22,97.4869842529297,990,97,728,114
"background",45.25,-16.25,26.5308227539062,11.7923955917358,70.6120986938477,148.119918823242,33.6754989624023,16.9752502441406,16.7002487182617,27.4292087554932,24.3743743896484,27.8025817871094,24.3743743896484,1286,408,1,131.550186157227,954,6,659,6
"background",47.5833333333333,-14.9166666666667,26.3234729766846,11.9281349182129,72.4653167724609,126.558433532715,33.7766647338867,17.3161907196045,16.4604740142822,27.0546817779541,24.4592056274414,27.388650894165,24.4592056274414,1548,462,2,124.496620178223,1077,9,390,9
"background",45.75,-24.75,23.7490844726562,14.0474996566772,65.7870101928711,298.598022460938,33.3110008239746,11.9580001831055,21.3530006408691,26.9086666107178,20.7375411987305,26.9086666107178,19.8051242828369,587,115,9,84.9577941894531,338,30,338,47
"background",47.75,-21.4166666666667,21.5596046447754,8.98400020599365,59.425853729248,244.809356689453,28.5387496948242,13.4207496643066,15.1180000305176,24.2169570922852,19.7155838012695,24.253791809082,18.3806667327881,2354,410,65,68.2309494018555,1197,236,1089,305
"background",46.5833333333333,-15.5833333333333,26.4480781555176,11.8172092437744,70.1229400634766,140.668853759766,33.660400390625,16.8082714080811,16.8521289825439,27.339807510376,24.6373023986816,27.663158416748,24.4123229980469,1610,423,17,104.815948486328,1016,74,753,84
"background",48.0833333333333,-18.4166666666667,19.3774070739746,11.3038959503174,64.7936248779297,263.939910888672,27.429500579834,9.98349952697754,17.4460010528564,22.0355834960938,15.8422079086304,22.0355834960938,15.8422079086304,1411,312,21,94.6524200439453,834,76,834,76
"background",48.5833333333333,-15.25,23.008228302002,11.7906246185303,69.9231948852539,199.269683837891,31.0935001373291,14.2312498092651,16.8622512817383,24.7877082824707,20.3223342895508,24.7877082824707,20.3041667938232,1657,436,5,118.700828552246,1119,19,1119,21
"background",47.0833333333333,-23.5833333333333,19.7420520782471,10.7891874313354,61.841552734375,270.201232910156,27.6140003204346,10.1674995422363,17.4465007781982,22.6242504119873,16.7198333740234,22.6242504119873,16.1338329315186,1705,328,37,77.9067153930664,896,145,896,168
"background",49.75,-13.75,24.39670753479,9.1341667175293,68.3976669311523,171.283462524414,30.8155002593994,17.4610004425049,13.3544998168945,26.162166595459,22.8231658935547,26.2171249389648,22.1677093505859,1730,263,54,53.7568969726562,758,214,725,220
"background",48.25,-13.4166666666667,25.8362884521484,9.09239864349365,69.0940093994141,136.30908203125,31.4486484527588,18.2891883850098,13.159460067749,26.7637386322021,24.1115989685059,27.0735359191895,23.8738746643066,2144,511,32,94.9029922485352,1279,101,875,105
"background",43.4166666666667,-21.75,24.6706371307373,11.8953094482422,65.2877807617188,252.818389892578,32.3918228149414,14.1720123291016,18.2198104858398,27.4625778198242,21.8994750976562,27.4862689971924,21.3575992584229,489,161,1,130.449996948242,365,7,346,8
"background",47.5833333333333,-15.25,25.9598331451416,12.6395416259766,67.9563522338867,166.316070556641,34.5820007324219,15.9825000762939,18.5995006561279,26.9927082061768,23.5407085418701,27.4695014953613,23.5407085418701,1545,481,1,130.069030761719,1121,4,368,4
"background",47.9166666666667,-19.25,17.0231456756592,10.564624786377,63.9166641235352,262.739562988281,24.6842498779297,8.1555004119873,16.5287494659424,19.669958114624,13.6081256866455,19.7134170532227,13.5597505569458,1487,298,28,88.5011672973633,829,96,789,100
"background",47.4166666666667,-22.25,22.9046878814697,9.33541584014893,59.1748008728027,244.336654663086,29.9874992370605,14.2115001678467,15.7759990692139,25.5382919311523,21.2870426177979,25.5898323059082,19.6879577636719,2003,349,58,68.1115112304688,1010,198,922,242
"background",48.9166666666667,-13.75,20.1976871490479,10.7826671600342,71.9816207885742,175.503952026367,27.1145000457764,12.1347503662109,14.9797496795654,21.744499206543,17.8378753662109,21.8780841827393,17.8378753662109,1499,330,12,104.014991760254,912,37,905,37
"background",44.75,-23.0833333333333,23.6414375305176,16.0112495422363,67.8227233886719,278.075225830078,34.2552490234375,10.6477499008179,23.6074981689453,26.2454586029053,20.5906257629395,26.290958404541,19.7095413208008,733,183,5,105.784851074219,471,19,408,20
"background",44.25,-24.0833333333333,24.1684265136719,15.5941457748413,66.1294326782227,315.204772949219,34.8209991455078,11.2397499084473,23.5812492370605,27.2569160461426,21.0575008392334,27.2569160461426,19.9354591369629,581,144,5,104.725715637207,380,19,380,22
"background",49.75,-16.0833333333333,24.3612098693848,8.78273773193359,64.6922149658203,206.686553955078,31.1750011444092,17.5988101959229,13.5761909484863,26.7496032714844,23.580753326416,26.7496032714844,21.8134918212891,2438,357,89,48.8314628601074,1038,297,1038,388
